num_links,num_words,num_special_chars,has_spammy_keywords,label
2,50,4,1,NOT SPAM
1,145,4,1,NOT SPAM
1,66,5,1,NOT SPAM
3,23,2,0,NOT SPAM
4,144,9,1,SPAM
5,116,4,0,NOT SPAM
3,94,19,0,SPAM
2,52,4,0,NOT SPAM
0,165,14,1,SPAM
3,169,16,0,SPAM
3,138,16,1,SPAM
3,127,17,0,SPAM
1,121,9,0,NOT SPAM
2,85,6,0,NOT SPAM
3,175,10,0,SPAM
1,104,13,0,NOT SPAM
4,182,8,1,SPAM
2,178,16,0,SPAM
2,77,1,1,NOT SPAM
2,32,16,1,NOT SPAM
1,199,16,1,SPAM
2,15,19,0,NOT SPAM
1,152,9,1,SPAM
5,91,11,0,NOT SPAM
3,162,11,0,SPAM
1,105,14,1,SPAM
2,40,8,0,NOT SPAM
3,104,17,0,SPAM
3,123,15,0,SPAM
5,102,6,0,NOT SPAM
1,92,13,0,NOT SPAM
0,40,3,1,NOT SPAM
0,62,2,1,NOT SPAM
4,32,11,0,NOT SPAM
0,43,15,0,NOT SPAM
1,70,3,1,NOT SPAM
1,175,3,1,NOT SPAM
2,9,2,1,NOT SPAM
1,145,8,0,NOT SPAM
3,13,13,1,NOT SPAM
4,107,11,1,NOT SPAM
2,61,9,1,NOT SPAM
3,31,13,0,NOT SPAM
2,193,11,1,SPAM
2,107,11,0,NOT SPAM
2,182,1,0,NOT SPAM
2,86,18,0,NOT SPAM
4,166,12,0,SPAM
1,89,9,0,NOT SPAM
1,69,0,1,NOT SPAM
1,177,0,0,NOT SPAM
5,91,7,0,NOT SPAM
4,38,5,1,NOT SPAM
1,104,19,1,SPAM
2,140,2,0,NOT SPAM
4,98,12,1,NOT SPAM
0,52,11,1,NOT SPAM
3,168,19,0,SPAM
3,104,15,0,NOT SPAM
3,86,10,1,NOT SPAM
4,198,3,1,SPAM
2,121,7,0,NOT SPAM
2,15,6,1,NOT SPAM
1,56,15,1,NOT SPAM
3,168,11,0,SPAM
3,35,5,0,NOT SPAM
2,28,5,0,NOT SPAM
2,153,10,1,SPAM
2,100,11,1,NOT SPAM
5,162,15,0,SPAM
3,125,15,1,SPAM
2,76,15,1,NOT SPAM
3,101,3,0,NOT SPAM
4,119,11,1,NOT SPAM
3,68,4,0,NOT SPAM
1,131,8,0,NOT SPAM
0,121,17,1,SPAM
7,43,8,1,NOT SPAM
2,133,15,1,SPAM
4,101,0,0,NOT SPAM
0,174,4,0,NOT SPAM
1,81,18,1,NOT SPAM
2,9,2,0,NOT SPAM
1,144,0,1,NOT SPAM
0,161,13,1,SPAM
1,7,17,1,NOT SPAM
1,65,7,1,NOT SPAM
0,183,13,0,SPAM
2,168,19,1,SPAM
3,115,19,0,SPAM
2,79,12,1,NOT SPAM
8,134,15,0,SPAM
1,33,8,1,NOT SPAM
1,45,6,0,NOT SPAM
5,33,2,0,NOT SPAM
2,104,19,1,SPAM
1,68,0,1,NOT SPAM
2,62,7,0,NOT SPAM
2,142,13,1,SPAM
3,15,12,0,NOT SPAM
3,139,6,0,NOT SPAM
1,81,12,0,NOT SPAM
1,112,6,1,NOT SPAM
4,193,19,0,SPAM
3,198,19,0,SPAM
2,98,4,0,NOT SPAM
3,90,3,1,NOT SPAM
3,185,3,0,SPAM
1,69,5,1,NOT SPAM
3,31,13,0,NOT SPAM
0,139,2,1,NOT SPAM
1,69,2,0,NOT SPAM
3,62,2,1,NOT SPAM
0,29,3,1,NOT SPAM
2,52,8,1,NOT SPAM
3,8,15,1,NOT SPAM
4,140,18,1,SPAM
1,119,15,1,SPAM
3,192,11,0,SPAM
0,8,5,1,NOT SPAM
1,140,19,0,SPAM
1,94,2,0,NOT SPAM
3,20,4,1,NOT SPAM
2,151,6,0,NOT SPAM
0,133,4,1,NOT SPAM
2,105,8,0,NOT SPAM
2,166,14,1,SPAM
4,116,19,0,SPAM
3,49,5,1,NOT SPAM
5,67,7,1,NOT SPAM
2,98,19,1,SPAM
4,138,4,0,NOT SPAM
3,40,16,0,NOT SPAM
5,125,9,1,SPAM
0,107,0,1,NOT SPAM
1,70,15,0,NOT SPAM
2,123,0,0,NOT SPAM
2,12,2,0,NOT SPAM
1,199,5,0,SPAM
3,31,16,0,NOT SPAM
6,38,1,1,NOT SPAM
5,32,4,1,NOT SPAM
0,163,10,0,SPAM
2,149,9,0,SPAM
0,112,14,1,NOT SPAM
3,127,17,1,SPAM
1,187,16,0,SPAM
4,13,13,0,NOT SPAM
2,61,12,0,NOT SPAM
3,49,19,1,NOT SPAM
0,138,1,0,NOT SPAM
2,146,11,1,SPAM
2,163,10,0,SPAM
1,186,18,0,SPAM
4,15,11,1,NOT SPAM
1,73,3,0,NOT SPAM
1,99,9,1,NOT SPAM
1,134,11,0,NOT SPAM
3,107,6,1,NOT SPAM
2,21,5,1,NOT SPAM
0,114,7,0,NOT SPAM
6,40,10,0,NOT SPAM
2,135,5,1,NOT SPAM
1,195,2,0,SPAM
1,47,19,1,NOT SPAM
4,97,18,1,SPAM
4,37,0,0,NOT SPAM
2,106,3,1,NOT SPAM
5,33,18,0,NOT SPAM
1,155,19,0,SPAM
0,191,16,1,SPAM
4,85,18,1,SPAM
7,181,13,0,SPAM
3,187,9,1,SPAM
2,79,8,1,NOT SPAM
1,160,15,0,SPAM
2,113,14,0,NOT SPAM
1,108,15,0,NOT SPAM
1,76,17,1,NOT SPAM
3,29,9,1,NOT SPAM
3,139,2,0,NOT SPAM
6,125,6,0,NOT SPAM
3,79,6,0,NOT SPAM
1,166,19,0,SPAM
4,154,10,1,SPAM
3,71,2,1,NOT SPAM
2,182,17,0,SPAM
7,180,11,1,SPAM
1,108,16,1,SPAM
0,123,8,1,NOT SPAM
1,74,4,0,NOT SPAM
2,61,17,0,NOT SPAM
5,157,8,1,SPAM
1,70,12,0,NOT SPAM
2,148,2,0,NOT SPAM
1,62,3,1,NOT SPAM
2,121,17,1,SPAM
1,173,19,0,SPAM
0,55,14,1,NOT SPAM
1,25,19,1,NOT SPAM
4,83,5,1,NOT SPAM
0,60,8,0,NOT SPAM
2,102,10,1,NOT SPAM
3,51,12,1,NOT SPAM
1,122,3,0,NOT SPAM
2,175,14,0,SPAM
3,88,16,0,NOT SPAM
4,112,11,0,NOT SPAM
3,35,5,1,NOT SPAM
5,19,6,0,NOT SPAM
1,180,16,0,SPAM
2,66,10,0,NOT SPAM
2,74,11,1,NOT SPAM
2,135,12,0,NOT SPAM
3,170,0,0,NOT SPAM
2,91,17,1,NOT SPAM
2,62,18,1,NOT SPAM
5,199,10,1,SPAM
2,49,17,1,NOT SPAM
2,176,9,1,SPAM
3,12,5,1,NOT SPAM
1,131,1,1,NOT SPAM
3,70,4,0,NOT SPAM
1,75,9,0,NOT SPAM
2,193,14,0,SPAM
2,21,13,1,NOT SPAM
2,75,5,1,NOT SPAM
2,101,13,0,NOT SPAM
5,40,13,1,NOT SPAM
3,72,11,0,NOT SPAM
0,112,3,0,NOT SPAM
1,25,11,0,NOT SPAM
1,50,16,1,NOT SPAM
0,178,18,0,SPAM
2,96,15,1,NOT SPAM
4,111,17,0,SPAM
3,128,5,0,NOT SPAM
0,20,8,0,NOT SPAM
1,154,18,1,SPAM
3,138,11,0,SPAM
3,188,10,0,SPAM
2,49,15,1,NOT SPAM
1,190,1,0,NOT SPAM
1,160,17,0,SPAM
0,149,5,0,NOT SPAM
3,168,4,0,NOT SPAM
2,16,8,1,NOT SPAM
2,54,12,0,NOT SPAM
3,63,6,0,NOT SPAM
1,108,0,1,NOT SPAM
1,16,9,1,NOT SPAM
3,194,17,0,SPAM
3,44,11,0,NOT SPAM
3,97,2,0,NOT SPAM
1,134,4,1,NOT SPAM
0,97,13,1,NOT SPAM
3,112,14,1,NOT SPAM
2,157,11,0,SPAM
2,89,3,0,NOT SPAM
3,78,15,1,NOT SPAM
2,131,10,1,NOT SPAM
6,35,3,0,NOT SPAM
1,179,5,1,SPAM
3,192,15,0,SPAM
3,109,1,1,NOT SPAM
1,102,12,0,NOT SPAM
1,107,7,1,NOT SPAM
1,45,11,0,NOT SPAM
1,182,5,1,SPAM
3,155,2,1,NOT SPAM
2,16,14,1,NOT SPAM
2,75,7,1,NOT SPAM
0,100,1,1,NOT SPAM
1,26,15,1,NOT SPAM
5,60,12,0,NOT SPAM
0,20,0,1,NOT SPAM
2,190,10,0,SPAM
5,183,0,1,NOT SPAM
1,138,7,1,NOT SPAM
1,6,1,0,NOT SPAM
2,66,12,0,NOT SPAM
1,127,1,0,NOT SPAM
0,46,3,1,NOT SPAM
3,121,1,1,NOT SPAM
0,121,12,0,NOT SPAM
1,47,3,0,NOT SPAM
2,56,14,0,NOT SPAM
2,127,11,1,NOT SPAM
0,190,11,0,SPAM
3,152,4,0,NOT SPAM
2,60,9,1,NOT SPAM
0,71,1,0,NOT SPAM
3,63,7,1,NOT SPAM
3,52,4,0,NOT SPAM
2,39,7,0,NOT SPAM
4,140,12,0,SPAM
1,80,12,0,NOT SPAM
2,36,14,0,NOT SPAM
3,49,14,1,NOT SPAM
2,89,10,0,NOT SPAM
4,127,9,0,NOT SPAM
1,199,5,0,SPAM
1,106,4,0,NOT SPAM
5,31,4,1,NOT SPAM
3,123,7,0,NOT SPAM
2,7,0,1,NOT SPAM
5,61,1,1,NOT SPAM
4,197,16,1,SPAM
4,152,6,1,NOT SPAM
5,125,8,0,NOT SPAM
3,173,3,1,NOT SPAM
3,5,6,0,NOT SPAM
1,78,9,1,NOT SPAM
5,113,15,1,SPAM
8,136,9,1,SPAM
0,75,6,1,NOT SPAM
2,14,1,1,NOT SPAM
0,131,1,0,NOT SPAM
0,161,7,0,NOT SPAM
2,19,13,0,NOT SPAM
0,23,17,1,NOT SPAM
2,190,0,1,NOT SPAM
2,114,16,0,SPAM
3,185,16,1,SPAM
1,50,4,1,NOT SPAM
1,22,15,1,NOT SPAM
0,110,6,0,NOT SPAM
4,7,14,0,NOT SPAM
1,74,18,1,NOT SPAM
1,26,1,0,NOT SPAM
2,59,15,1,NOT SPAM
0,122,8,0,NOT SPAM
2,196,19,0,SPAM
2,45,17,0,NOT SPAM
2,114,9,0,NOT SPAM
0,121,19,1,SPAM
4,140,3,0,NOT SPAM
5,69,1,0,NOT SPAM
2,135,13,1,SPAM
1,161,0,1,NOT SPAM
1,74,7,0,NOT SPAM
2,22,10,1,NOT SPAM
1,190,0,0,NOT SPAM
2,121,4,0,NOT SPAM
3,5,12,0,NOT SPAM
2,26,16,0,NOT SPAM
2,99,9,1,NOT SPAM
1,155,6,1,NOT SPAM
5,140,12,0,SPAM
0,161,3,1,NOT SPAM
3,176,12,1,SPAM
0,119,0,0,NOT SPAM
2,66,10,0,NOT SPAM
3,23,8,0,NOT SPAM
2,63,12,0,NOT SPAM
2,128,10,1,NOT SPAM
2,84,7,0,NOT SPAM
3,151,6,0,NOT SPAM
2,26,19,1,NOT SPAM
0,87,14,0,NOT SPAM
1,72,14,0,NOT SPAM
4,9,11,1,NOT SPAM
2,9,16,1,NOT SPAM
2,157,5,0,NOT SPAM
1,28,12,0,NOT SPAM
1,133,15,1,SPAM
2,118,0,0,NOT SPAM
1,32,12,1,NOT SPAM
1,51,6,1,NOT SPAM
3,89,12,0,NOT SPAM
3,192,6,1,SPAM
1,23,7,0,NOT SPAM
3,91,17,1,SPAM
3,146,16,1,SPAM
2,74,15,0,NOT SPAM
1,118,16,0,SPAM
3,12,7,1,NOT SPAM
2,41,6,0,NOT SPAM
2,90,17,1,SPAM
2,76,3,0,NOT SPAM
3,129,1,0,NOT SPAM
1,14,15,0,NOT SPAM
3,71,17,0,NOT SPAM
1,145,7,1,NOT SPAM
5,43,13,0,NOT SPAM
2,68,17,0,NOT SPAM
1,34,18,0,NOT SPAM
2,136,3,0,NOT SPAM
2,49,13,0,NOT SPAM
1,138,1,0,NOT SPAM
0,20,16,0,NOT SPAM
2,26,5,1,NOT SPAM
3,25,7,1,NOT SPAM
1,197,15,0,SPAM
2,162,0,1,NOT SPAM
4,28,17,0,NOT SPAM
2,68,2,1,NOT SPAM
2,145,17,0,SPAM
2,30,9,0,NOT SPAM
2,102,1,0,NOT SPAM
3,24,18,1,NOT SPAM
2,65,10,0,NOT SPAM
1,128,18,0,SPAM
2,138,2,0,NOT SPAM
2,175,9,0,SPAM
1,181,15,0,SPAM
2,13,2,1,NOT SPAM
0,132,18,1,SPAM
4,105,19,1,SPAM
3,169,6,0,SPAM
2,20,16,0,NOT SPAM
5,8,7,0,NOT SPAM
4,36,2,1,NOT SPAM
2,88,6,0,NOT SPAM
1,97,9,1,NOT SPAM
0,132,18,0,SPAM
0,21,14,0,NOT SPAM
2,45,14,1,NOT SPAM
0,49,4,0,NOT SPAM
4,20,2,0,NOT SPAM
1,24,2,1,NOT SPAM
2,46,3,1,NOT SPAM
3,14,14,1,NOT SPAM
2,56,15,0,NOT SPAM
5,192,4,0,NOT SPAM
1,180,7,1,SPAM
0,155,9,1,SPAM
3,37,1,0,NOT SPAM
2,131,13,0,NOT SPAM
3,157,4,0,NOT SPAM
2,54,6,0,NOT SPAM
0,105,10,0,NOT SPAM
2,104,2,1,NOT SPAM
1,92,11,0,NOT SPAM
3,83,13,0,NOT SPAM
3,187,0,1,SPAM
1,102,15,1,NOT SPAM
0,72,14,0,NOT SPAM
3,82,0,0,NOT SPAM
1,136,12,0,SPAM
6,32,14,1,NOT SPAM
2,33,16,0,NOT SPAM
1,86,8,0,NOT SPAM
2,126,4,0,NOT SPAM
2,180,11,1,SPAM
0,109,16,0,SPAM
3,76,10,0,NOT SPAM
1,114,10,0,NOT SPAM
2,117,7,0,NOT SPAM
2,145,14,1,SPAM
3,47,1,0,NOT SPAM
1,13,9,1,NOT SPAM
1,44,13,1,NOT SPAM
2,50,4,1,NOT SPAM
1,62,16,0,NOT SPAM
3,188,17,0,SPAM
1,144,18,0,SPAM
4,105,6,1,NOT SPAM
0,29,17,0,NOT SPAM
2,93,11,1,NOT SPAM
5,148,14,1,SPAM
3,183,13,1,SPAM
3,128,9,0,NOT SPAM
2,103,16,0,NOT SPAM
4,185,0,1,SPAM
3,184,3,1,NOT SPAM
0,199,8,1,SPAM
1,128,3,0,NOT SPAM
6,28,18,1,NOT SPAM
4,111,4,0,NOT SPAM
5,18,17,0,NOT SPAM
3,26,14,1,NOT SPAM
3,132,19,0,SPAM
0,35,7,0,NOT SPAM
2,89,1,1,NOT SPAM
2,62,12,0,NOT SPAM
3,73,12,0,NOT SPAM
1,151,13,0,SPAM
5,110,14,0,NOT SPAM
7,185,11,0,SPAM
3,89,4,0,NOT SPAM
2,6,2,0,NOT SPAM
4,185,17,1,SPAM
1,199,2,1,SPAM
0,51,13,0,NOT SPAM
2,119,1,0,NOT SPAM
2,57,17,1,NOT SPAM
0,189,12,0,SPAM
2,29,1,0,NOT SPAM
0,39,11,0,NOT SPAM
1,161,1,0,NOT SPAM
0,91,7,1,NOT SPAM
2,114,4,1,NOT SPAM
1,149,10,0,NOT SPAM
1,84,12,1,NOT SPAM
0,181,16,0,SPAM
0,188,15,1,SPAM
1,135,18,0,SPAM
0,26,14,1,NOT SPAM
7,146,17,0,SPAM
1,135,5,0,NOT SPAM
4,42,3,1,NOT SPAM
2,91,3,1,NOT SPAM
4,25,12,0,NOT SPAM
2,183,8,1,SPAM
2,28,9,1,NOT SPAM
2,100,13,0,NOT SPAM
4,49,7,1,NOT SPAM
1,176,2,0,NOT SPAM
2,51,8,1,NOT SPAM
3,189,0,0,NOT SPAM
5,151,14,0,SPAM
1,166,14,1,SPAM
2,135,6,0,NOT SPAM
0,43,14,0,NOT SPAM
3,96,6,1,NOT SPAM
3,79,12,0,NOT SPAM
0,192,11,1,SPAM
1,142,17,1,SPAM
0,172,6,0,NOT SPAM
0,6,6,1,NOT SPAM
1,49,14,1,NOT SPAM
3,159,8,0,SPAM
2,57,5,1,NOT SPAM
5,141,8,0,SPAM
2,107,18,1,SPAM
2,133,19,0,SPAM
2,165,15,1,SPAM
1,42,15,0,NOT SPAM
2,61,0,0,NOT SPAM
1,165,12,1,SPAM
0,180,18,0,SPAM
4,7,3,0,NOT SPAM
1,36,18,0,NOT SPAM
3,153,9,1,SPAM
1,72,12,0,NOT SPAM
2,149,0,1,NOT SPAM
2,174,12,1,SPAM
1,72,9,1,NOT SPAM
2,88,14,0,NOT SPAM
0,16,14,1,NOT SPAM
2,49,6,0,NOT SPAM
1,168,13,1,SPAM
1,84,7,1,NOT SPAM
0,183,18,1,SPAM
3,139,17,0,SPAM
1,165,14,1,SPAM
2,52,8,0,NOT SPAM
1,198,11,0,SPAM
5,37,13,1,NOT SPAM
1,88,1,1,NOT SPAM
4,105,4,1,NOT SPAM
1,159,4,0,NOT SPAM
0,51,13,0,NOT SPAM
3,89,3,0,NOT SPAM
3,198,1,1,SPAM
2,47,0,0,NOT SPAM
3,84,1,0,NOT SPAM
2,151,12,0,SPAM
2,142,19,0,SPAM
1,26,16,1,NOT SPAM
2,198,12,1,SPAM
3,134,16,1,SPAM
1,112,4,0,NOT SPAM
2,102,7,0,NOT SPAM
2,22,11,1,NOT SPAM
2,132,8,1,NOT SPAM
2,23,17,0,NOT SPAM
1,162,15,0,SPAM
2,138,18,0,SPAM
0,31,7,1,NOT SPAM
3,19,6,0,NOT SPAM
3,163,8,0,SPAM
1,176,11,1,SPAM
3,142,13,0,SPAM
6,153,9,0,SPAM
4,179,15,1,SPAM
1,187,1,0,NOT SPAM
1,127,5,0,NOT SPAM
0,99,10,0,NOT SPAM
0,168,3,1,NOT SPAM
2,131,4,1,NOT SPAM
1,78,4,0,NOT SPAM
2,62,16,0,NOT SPAM
5,151,4,0,NOT SPAM
5,196,10,1,SPAM
2,114,8,0,NOT SPAM
3,142,14,1,SPAM
2,53,2,0,NOT SPAM
2,186,15,1,SPAM
0,65,8,1,NOT SPAM
2,191,5,0,SPAM
1,134,8,1,NOT SPAM
4,79,18,0,SPAM
0,12,5,1,NOT SPAM
4,151,10,0,SPAM
6,146,1,1,NOT SPAM
3,26,17,1,NOT SPAM
2,21,6,1,NOT SPAM
2,111,3,1,NOT SPAM
1,67,6,0,NOT SPAM
2,126,16,1,SPAM
2,30,3,1,NOT SPAM
2,168,12,1,SPAM
2,121,19,1,SPAM
3,49,18,1,NOT SPAM
2,34,3,0,NOT SPAM
1,120,12,0,SPAM
2,153,0,0,NOT SPAM
2,152,1,1,NOT SPAM
3,174,6,0,SPAM
2,94,16,0,NOT SPAM
3,123,6,1,NOT SPAM
1,188,12,0,SPAM
3,144,16,1,SPAM
3,12,0,0,NOT SPAM
4,97,1,0,NOT SPAM
3,121,5,0,NOT SPAM
2,195,11,0,SPAM
1,60,12,1,NOT SPAM
5,139,19,0,SPAM
0,66,19,1,NOT SPAM
0,125,8,1,NOT SPAM
3,65,16,0,NOT SPAM
4,142,17,1,SPAM
2,54,7,1,NOT SPAM
5,152,7,1,SPAM
1,32,10,1,NOT SPAM
0,146,7,0,NOT SPAM
3,80,17,1,NOT SPAM
2,12,17,1,NOT SPAM
2,139,12,0,SPAM
1,9,0,1,NOT SPAM
2,5,14,1,NOT SPAM
2,115,5,1,NOT SPAM
5,77,5,1,NOT SPAM
3,110,12,0,NOT SPAM
0,14,1,0,NOT SPAM
4,190,18,0,SPAM
1,69,16,1,NOT SPAM
5,192,0,0,NOT SPAM
1,152,13,0,SPAM
5,62,15,1,NOT SPAM
1,175,14,1,SPAM
1,161,8,1,SPAM
3,6,18,1,NOT SPAM
1,158,7,1,NOT SPAM
1,63,14,0,NOT SPAM
2,109,9,1,NOT SPAM
3,5,1,1,NOT SPAM
1,35,17,1,NOT SPAM
4,42,19,0,NOT SPAM
0,26,1,1,NOT SPAM
2,198,11,0,SPAM
1,179,9,0,SPAM
2,5,11,1,NOT SPAM
2,92,6,0,NOT SPAM
2,182,1,1,NOT SPAM
3,168,0,0,NOT SPAM
3,177,1,1,SPAM
3,168,16,1,SPAM
2,166,19,1,SPAM
4,13,7,0,NOT SPAM
3,114,11,0,NOT SPAM
6,88,1,0,NOT SPAM
3,136,8,0,NOT SPAM
1,67,16,1,NOT SPAM
2,136,16,0,SPAM
7,137,9,0,SPAM
2,142,12,0,SPAM
1,112,4,0,NOT SPAM
5,176,13,0,SPAM
3,44,13,0,NOT SPAM
5,40,14,0,NOT SPAM
2,39,4,0,NOT SPAM
0,63,5,0,NOT SPAM
0,197,8,1,SPAM
1,120,8,1,NOT SPAM
2,35,3,1,NOT SPAM
3,178,0,0,NOT SPAM
2,53,14,1,NOT SPAM
2,138,13,1,SPAM
3,110,0,1,NOT SPAM
1,23,5,1,NOT SPAM
7,100,7,1,NOT SPAM
2,174,2,1,NOT SPAM
6,34,16,1,NOT SPAM
1,30,19,0,NOT SPAM
0,135,4,0,NOT SPAM
1,165,17,0,SPAM
6,54,6,1,NOT SPAM
2,163,16,0,SPAM
2,115,14,0,NOT SPAM
1,100,19,1,SPAM
1,86,15,1,NOT SPAM
1,142,12,1,SPAM
1,26,6,1,NOT SPAM
2,195,14,0,SPAM
2,58,4,0,NOT SPAM
2,183,11,1,SPAM
0,85,9,1,NOT SPAM
1,136,18,1,SPAM
4,41,9,0,NOT SPAM
5,67,6,1,NOT SPAM
2,55,14,0,NOT SPAM
4,140,8,1,SPAM
0,5,5,0,NOT SPAM
3,12,10,0,NOT SPAM
6,85,5,1,NOT SPAM
0,109,19,1,SPAM
6,187,14,1,SPAM
2,116,12,0,NOT SPAM
3,141,5,0,NOT SPAM
3,183,19,1,SPAM
0,148,14,1,SPAM
1,185,5,0,SPAM
1,63,15,1,NOT SPAM
1,49,0,1,NOT SPAM
2,169,5,0,NOT SPAM
6,95,15,0,NOT SPAM
2,70,0,0,NOT SPAM
3,196,6,0,SPAM
2,40,9,0,NOT SPAM
7,80,7,1,NOT SPAM
3,54,4,0,NOT SPAM
1,103,17,0,SPAM
2,99,3,1,NOT SPAM
2,185,19,1,SPAM
2,189,15,0,SPAM
1,151,9,0,NOT SPAM
1,158,15,0,SPAM
1,122,7,0,NOT SPAM
1,104,18,1,SPAM
2,72,0,1,NOT SPAM
2,116,8,0,NOT SPAM
2,175,5,1,SPAM
0,131,12,1,SPAM
2,99,12,0,NOT SPAM
5,126,17,1,SPAM
2,190,13,0,SPAM
2,131,1,1,NOT SPAM
2,107,15,0,NOT SPAM
2,63,16,0,NOT SPAM
2,50,15,0,NOT SPAM
4,44,13,1,NOT SPAM
4,145,12,1,SPAM
3,125,15,1,SPAM
2,109,0,0,NOT SPAM
1,13,16,1,NOT SPAM
1,70,0,1,NOT SPAM
2,57,9,0,NOT SPAM
3,85,4,0,NOT SPAM
2,8,6,0,NOT SPAM
2,130,3,1,NOT SPAM
2,146,0,0,NOT SPAM
4,109,0,0,NOT SPAM
4,140,9,1,NOT SPAM
4,101,2,1,NOT SPAM
4,194,4,1,SPAM
1,177,12,0,SPAM
1,96,8,0,NOT SPAM
0,199,7,1,SPAM
1,194,10,0,SPAM
2,82,13,0,NOT SPAM
4,87,7,1,NOT SPAM
2,74,9,1,NOT SPAM
2,40,2,0,NOT SPAM
4,88,3,1,NOT SPAM
1,133,11,0,NOT SPAM
1,192,8,1,SPAM
3,145,10,1,SPAM
1,144,10,0,SPAM
2,79,15,0,NOT SPAM
1,104,12,0,NOT SPAM
0,149,13,1,SPAM
4,179,6,0,SPAM
1,57,11,1,NOT SPAM
2,71,18,0,NOT SPAM
0,14,7,0,NOT SPAM
1,50,3,0,NOT SPAM
1,87,16,0,NOT SPAM
0,121,1,0,NOT SPAM
0,8,12,0,NOT SPAM
4,61,6,0,NOT SPAM
1,42,17,0,NOT SPAM
0,144,9,1,NOT SPAM
0,35,3,1,NOT SPAM
4,134,7,1,NOT SPAM
4,133,12,0,SPAM
2,85,13,1,NOT SPAM
2,29,16,1,NOT SPAM
1,9,11,0,NOT SPAM
1,52,3,0,NOT SPAM
1,146,8,1,NOT SPAM
5,56,14,1,NOT SPAM
0,78,14,1,NOT SPAM
5,153,17,1,SPAM
1,157,5,0,NOT SPAM
1,103,1,0,NOT SPAM
0,71,8,1,NOT SPAM
1,123,4,1,NOT SPAM
2,182,11,1,SPAM
2,107,4,1,NOT SPAM
0,37,11,0,NOT SPAM
3,149,14,0,SPAM
3,38,1,1,NOT SPAM
3,158,10,0,SPAM
1,174,18,1,SPAM
1,163,16,1,SPAM
2,117,17,1,SPAM
0,55,9,0,NOT SPAM
2,40,4,0,NOT SPAM
2,17,16,1,NOT SPAM
1,89,0,1,NOT SPAM
0,17,12,0,NOT SPAM
3,36,1,0,NOT SPAM
2,137,16,1,SPAM
1,16,14,1,NOT SPAM
1,191,7,1,SPAM
1,173,1,1,NOT SPAM
0,41,7,0,NOT SPAM
3,72,4,0,NOT SPAM
3,110,16,0,SPAM
2,180,3,0,NOT SPAM
2,175,11,0,SPAM
1,97,17,0,NOT SPAM
6,45,5,1,NOT SPAM
1,60,4,0,NOT SPAM
3,73,18,1,SPAM
1,15,4,0,NOT SPAM
2,141,9,0,NOT SPAM
1,117,18,0,SPAM
0,32,3,0,NOT SPAM
2,26,12,1,NOT SPAM
1,89,12,1,NOT SPAM
2,10,16,1,NOT SPAM
1,30,17,0,NOT SPAM
3,148,18,0,SPAM
1,18,16,0,NOT SPAM
2,39,2,1,NOT SPAM
3,46,12,1,NOT SPAM
6,57,12,0,NOT SPAM
4,104,2,0,NOT SPAM
2,154,1,1,NOT SPAM
2,185,14,0,SPAM
0,198,2,1,SPAM
2,17,15,0,NOT SPAM
4,15,9,1,NOT SPAM
1,144,19,1,SPAM
2,101,1,1,NOT SPAM
1,90,14,1,NOT SPAM
3,57,7,1,NOT SPAM
4,13,12,0,NOT SPAM
1,75,0,0,NOT SPAM
1,21,1,1,NOT SPAM
2,193,8,1,SPAM
3,14,19,0,NOT SPAM
1,170,19,1,SPAM
3,127,18,1,SPAM
5,43,11,1,NOT SPAM
4,114,11,1,NOT SPAM
1,93,9,0,NOT SPAM
2,98,18,0,NOT SPAM
1,162,19,0,SPAM
2,111,9,0,NOT SPAM
1,38,18,1,NOT SPAM
1,37,8,0,NOT SPAM
5,164,4,0,NOT SPAM
1,16,2,0,NOT SPAM
3,91,18,1,SPAM
3,97,3,1,NOT SPAM
4,111,13,0,NOT SPAM
7,197,5,0,SPAM
2,14,12,1,NOT SPAM
4,129,6,1,NOT SPAM
2,23,11,0,NOT SPAM
2,27,19,0,NOT SPAM
2,132,13,0,SPAM
1,89,12,1,NOT SPAM
1,189,10,0,SPAM
6,111,5,0,NOT SPAM
2,103,6,0,NOT SPAM
1,63,9,0,NOT SPAM
1,186,14,0,SPAM
6,78,8,1,NOT SPAM
4,6,2,1,NOT SPAM
2,52,4,1,NOT SPAM
1,10,9,1,NOT SPAM
2,47,14,1,NOT SPAM
0,149,2,1,NOT SPAM
0,131,17,1,SPAM
5,83,2,1,NOT SPAM
0,168,6,1,SPAM
0,156,13,0,SPAM
4,125,15,0,SPAM
1,124,18,1,SPAM
2,193,3,1,SPAM
3,33,2,0,NOT SPAM
3,82,2,0,NOT SPAM
2,62,8,0,NOT SPAM
5,198,3,1,SPAM
3,185,18,0,SPAM
0,74,10,1,NOT SPAM
5,13,14,1,NOT SPAM
2,174,3,0,NOT SPAM
3,43,7,1,NOT SPAM
1,126,1,0,NOT SPAM
2,172,17,0,SPAM
0,63,2,0,NOT SPAM
2,48,2,0,NOT SPAM
1,69,18,0,NOT SPAM
2,15,11,0,NOT SPAM
3,95,13,0,NOT SPAM
2,88,12,0,NOT SPAM
2,9,15,1,NOT SPAM
1,118,16,0,SPAM
2,181,17,1,SPAM
2,183,12,0,SPAM
4,168,12,1,SPAM
1,109,7,0,NOT SPAM
3,20,6,1,NOT SPAM
1,11,7,1,NOT SPAM
2,48,16,1,NOT SPAM
2,30,0,1,NOT SPAM
